"Well","Sample","Weight","Replicate","Time","Hour","PCheck","Plate","fileName","values","MatchValue","CtrlVal","ABStrt_ABSctr","AbsFreshWeight","Genotype","Range","Site"
"A02","W0419",0.0461,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2682,"W0419.24hr",0.0405,0.2277,4.93926247288503,"CDCc2-07-01","Native","CDC"
"A03","W0419",0.0461,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2484,"W0419.24hr",0.0405,0.2079,4.50976138828633,"CDCc2-07-01","Native","CDC"
"A04","W0076",0.0311,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1499,"W0076.24hr",0.0409,0.109,3.5048231511254,"ARC29","Invasive","ARC"
"A05","W0076",0.0311,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1692,"W0076.24hr",0.0409,0.1283,4.12540192926045,"ARC29","Invasive","ARC"
"A06","W0076",0.0311,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1222,"W0076.24hr",0.0409,0.0813,2.61414790996785,"ARC29","Invasive","ARC"
"A07","W0420",0.0433,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.3962,"W0420.24hr",0.0419,0.3543,8.1824480369515,"SAN30-01","Native","SAN"
"A08","W0420",0.0433,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2906,"W0420.24hr",0.0419,0.2487,5.74364896073903,"SAN30-01","Native","SAN"
"A09","W0420",0.0433,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.3601,"W0420.24hr",0.0419,0.3182,7.34872979214781,"SAN30-01","Native","SAN"
"A10","W0077",0.0387,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1838,"W0077.24hr",0.0407,0.1431,3.69767441860465,"DEB30","Native","DEB"
"A11","W0077",0.0387,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1996,"W0077.24hr",0.0407,0.1589,4.10594315245478,"DEB30","Native","DEB"
"A12","W0077",0.0387,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.204,"W0077.24hr",0.0407,0.1633,4.21963824289406,"DEB30","Native","DEB"
"B01","W0421",0.035,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0876,"W0421.24hr",0.0406,0.047,1.34285714285714,"PI459130","Native","Tur"
"B02","W0421",0.035,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0875,"W0421.24hr",0.0406,0.0469,1.34,"PI459130","Native","Tur"
"B03","W0421",0.035,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0999,"W0421.24hr",0.0406,0.0593,1.69428571428571,"PI459130","Native","Tur"
"B04","W0078",0.0144,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.214,"W0078.24hr",0.0409,0.1731,12.0208333333333,"PI404795","Invasive","Uru"
"B05","W0078",0.0144,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.214,"W0078.24hr",0.0409,0.1731,12.0208333333333,"PI404795","Invasive","Uru"
"B06","W0078",0.0144,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2533,"W0078.24hr",0.0409,0.2124,14.75,"PI404795","Invasive","Uru"
"B07","W0422",0.0278,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1194,"WO422.24hr",0.0403,0.0791,2.84532374100719,"MUSs2-06","Native","MUS"
"B08","W0422",0.0278,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1409,"WO422.24hr",0.0403,0.1006,3.61870503597122,"MUSs2-06","Native","MUS"
"B09","W0422",0.0278,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1467,"WO422.24hr",0.0403,0.1064,3.8273381294964,"MUSs2-06","Native","MUS"
"B10","W0079",0.0417,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.6239,"W0079.24hr",0.0401,0.5838,14,"LDSc3-11","Native","LDS"
"B11","W0079",0.0417,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.6712,"W0079.24hr",0.0401,0.6311,15.1342925659472,"LDSc3-11","Native","LDS"
"B12","W0079",0.0417,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.4474,"W0079.24hr",0.0401,0.4073,9.7673860911271,"LDSc3-11","Native","LDS"
"C01","W0423",0.055,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0885,"W0423.24hr",0.0414,0.0471,0.856363636363636,"HIG13-02","Native","HIG"
"C02","W0423",0.055,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0839,"W0423.24hr",0.0414,0.0425,0.772727272727273,"HIG13-02","Native","HIG"
"C03","W0423",0.055,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0928,"W0423.24hr",0.0414,0.0514,0.934545454545454,"HIG13-02","Native","HIG"
"C04","W0424",0.0213,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2537,"W0424.24hr",0.0409,0.2128,9.9906103286385,"LDSc3-13","Native","LDS"
"C05","W0424",0.0213,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2328,"W0424.24hr",0.0409,0.1919,9.0093896713615,"LDSc3-13","Native","LDS"
"C06","W0424",0.0213,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2297,"W0424.24hr",0.0409,0.1888,8.86384976525822,"LDSc3-13","Native","LDS"
"C07","W0081",0.0118,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0956,"W0081.24hr",0.0434,0.0522,4.42372881355932,"W65316","Native","Leb"
"C08","W0081",0.0118,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0869,"W0081.24hr",0.0434,0.0435,3.6864406779661,"W65316","Native","Leb"
"C09","W0081",0.0118,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.0817,"W0081.24hr",0.0434,0.0383,3.24576271186441,"W65316","Native","Leb"
"C10","W0080",0.0169,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1403,"W0080.24hr",0.045,0.0953,5.63905325443787,"NARc3-04","Native","NAR"
"C11","W0080",0.0169,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1405,"W0080.24hr",0.045,0.0955,5.6508875739645,"NARc3-04","Native","NAR"
"C12","W0080",0.0169,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1277,"W0080.24hr",0.045,0.0827,4.89349112426036,"NARc3-04","Native","NAR"
"D01","W0425",0.0337,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1179,"W0425.24hr",0.0425,0.0754,2.23738872403561,"NARc3-05","Native","NAR"
"D02","W0425",0.0337,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1102,"W0425.24hr",0.0425,0.0677,2.00890207715134,"NARc3-05","Native","NAR"
"D03","W0425",0.0337,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1144,"W0425.24hr",0.0425,0.0719,2.13353115727003,"NARc3-05","Native","NAR"
"D04","W0082",0.0057,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1675,"W0082.24hr",0.0397,0.1278,22.421052631579,"SAN28-02","Native","SAN"
"D05","W0082",0.0057,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1711,"W0082.24hr",0.0397,0.1314,23.0526315789474,"SAN28-02","Native","SAN"
"D06","W0082",0.0057,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1428,"W0082.24hr",0.0397,0.1031,18.0877192982456,"SAN28-02","Native","SAN"
"D07","W0426",0.0278,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.3049,"W0426.24hr",0.0397,0.2652,9.53956834532374,"DEB32","Native","DEB"
"D08","W0426",0.0278,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.268,"W0426.24hr",0.0397,0.2283,8.21223021582734,"DEB32","Native","DEB"
"D09","W0426",0.0278,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2854,"W0426.24hr",0.0397,0.2457,8.83812949640288,"DEB32","Native","DEB"
"D10","W0083",0.0257,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1185,"W0083.24hr",0.0396,0.0789,3.07003891050584,"MUSs2-04","Native","MUS"
"D11","W0083",0.0257,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1433,"W0083.24hr",0.0396,0.1037,4.03501945525292,"MUSs2-04","Native","MUS"
"D12","W0083",0.0257,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1133,"W0083.24hr",0.0396,0.0737,2.86770428015564,"MUSs2-04","Native","MUS"
"E01","W0427",0.0098,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1582,"WO427.24hr",0.0405,0.1177,12.0102040816327,"W65323","Native","Fra"
"E02","W0427",0.0098,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.137,"WO427.24hr",0.0405,0.0965,9.84693877551021,"W65323","Native","Fra"
"E03","W0427",0.0098,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1314,"WO427.24hr",0.0405,0.0909,9.27551020408163,"W65323","Native","Fra"
"E04","W0084",0.0291,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1921,"W0084.24hr",0.0402,0.1519,5.21993127147766,"CDCc2-06-01","Native","CDC"
"E05","W0084",0.0291,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2093,"W0084.24hr",0.0402,0.1691,5.81099656357388,"CDCc2-06-01","Native","CDC"
"E06","W0084",0.0291,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2365,"W0084.24hr",0.0402,0.1963,6.74570446735395,"CDCc2-06-01","Native","CDC"
"E07","W0085",0.0309,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1737,"W0085.24hr",0.0399,0.1338,4.33009708737864,"HIG12-03","Native","HIG"
"E08","W0085",0.0309,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.204,"W0085.24hr",0.0399,0.1641,5.31067961165049,"HIG12-03","Native","HIG"
"E09","W0085",0.0309,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1786,"W0085.24hr",0.0399,0.1387,4.48867313915858,"HIG12-03","Native","HIG"
"E10","W0475",0.0289,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1543,"WO475.24hr",0.0409,0.1134,3.92387543252595,"W65326","Native","Fra2"
"E11","W0475",0.0289,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2122,"WO475.24hr",0.0409,0.1713,5.92733564013841,"W65326","Native","Fra2"
"E12","W0475",0.0289,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.173,"WO475.24hr",0.0409,0.1321,4.57093425605536,"W65326","Native","Fra2"
"F01","W0476",0.0334,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.4451,"WO476.24hr",0.0425,0.4026,12.0538922155689,"DEB32-02","Native","DEB"
"F02","W0476",0.0334,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.4597,"WO476.24hr",0.0425,0.4172,12.4910179640719,"DEB32-02","Native","DEB"
"F03","W0476",0.0334,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.383,"WO476.24hr",0.0425,0.3405,10.1946107784431,"DEB32-02","Native","DEB"
"F04","W0113",0.025,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.3129,"W0113.24hr",0.0409,0.272,10.88,"SAN31-02","Native","SAN"
"F05","W0113",0.025,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2966,"W0113.24hr",0.0409,0.2557,10.228,"SAN31-02","Native","SAN"
"F06","W0113",0.025,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2866,"W0113.24hr",0.0409,0.2457,9.828,"SAN31-02","Native","SAN"
"F07","W0477",0.0342,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1296,"W0477.24hr",0.0403,0.0893,2.61111111111111,"NARc3-07","Native","NAR"
"F08","W0477",0.0342,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.158,"W0477.24hr",0.0403,0.1177,3.44152046783626,"NARc3-07","Native","NAR"
"F09","W0477",0.0342,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1315,"W0477.24hr",0.0403,0.0912,2.66666666666667,"NARc3-07","Native","NAR"
"F10","W0114",0.0226,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1081,"W0114.24hr",0.04,0.0681,3.01327433628319,"W65327","Native","Fra_cor"
"F11","W0114",0.0226,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1067,"W0114.24hr",0.04,0.0667,2.95132743362832,"W65327","Native","Fra_cor"
"F12","W0114",0.0226,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1138,"W0114.24hr",0.04,0.0738,3.26548672566372,"W65327","Native","Fra_cor"
"G01","W0478",0.0621,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1608,"W0478.24hr",0.0409,0.1199,1.93075684380032,"SAN31-01","Native","SAN"
"G02","W0478",0.0621,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1814,"W0478.24hr",0.0409,0.1405,2.26247987117552,"SAN31-01","Native","SAN"
"G03","W0478",0.0621,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.1696,"W0478.24hr",0.0409,0.1287,2.07246376811594,"SAN31-01","Native","SAN"
"G04","W0115",0.0433,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.3951,"W0115.24hr",0.0481,0.347,8.01385681293303,"MUSs2-09","Native","MUS"
"G05","W0115",0.0433,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.375,"W0115.24hr",0.0481,0.3269,7.54965357967667,"MUSs2-09","Native","MUS"
"G06","W0115",0.0433,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.4816,"W0115.24hr",0.0481,0.4335,10.0115473441109,"MUSs2-09","Native","MUS"
"G07","W0479",0.0405,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2539,"WO479.24hr",0.0389,0.215,5.30864197530864,"CDCc2-09","Native","CDC"
"G08","W0479",0.0405,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2159,"WO479.24hr",0.0389,0.177,4.37037037037037,"CDCc2-09","Native","CDC"
"G09","W0479",0.0405,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2384,"WO479.24hr",0.0389,0.1995,4.92592592592593,"CDCc2-09","Native","CDC"
"G10","W0480",0.0497,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.5869,"W0480.24hr",0.0412,0.5457,10.9798792756539,"HIG15-02","Native","HIG"
"G11","W0480",0.0497,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.4273,"W0480.24hr",0.0412,0.3861,7.76861167002012,"HIG15-02","Native","HIG"
"G12","W0480",0.0497,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.4229,"W0480.24hr",0.0412,0.3817,7.68008048289738,"HIG15-02","Native","HIG"
"H01","W0116",0.031,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2446,"W0116.24hr",0.0411,0.2035,6.56451612903226,"NARc3-08","Native","NAR"
"H02","W0116",0.031,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2585,"W0116.24hr",0.0411,0.2174,7.01290322580645,"NARc3-08","Native","NAR"
"H03","W0116",0.031,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2087,"W0116.24hr",0.0411,0.1676,5.40645161290323,"NARc3-08","Native","NAR"
"H04","W0117",0.0368,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.3855,"W0117.24hr",0.0411,0.3444,9.35869565217391,"HIG16-01","Native","HIG"
"H05","W0117",0.0368,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.3341,"W0117.24hr",0.0411,0.293,7.96195652173913,"HIG16-01","Native","HIG"
"H06","W0117",0.0368,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.282,"W0117.24hr",0.0411,0.2409,6.54619565217391,"HIG16-01","Native","HIG"
"H07","W0118",0.0247,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2305,"W0118.24hr",0.0402,0.1903,7.70445344129555,"CDCc2-13","Native","CDC"
"H08","W0118",0.0247,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.265,"W0118.24hr",0.0402,0.2248,9.10121457489879,"CDCc2-13","Native","CDC"
"H09","W0118",0.0247,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2741,"W0118.24hr",0.0402,0.2339,9.46963562753036,"CDCc2-13","Native","CDC"
"H10","W0119",0.0047,1,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.3264,"W0119.24hr",0.0421,0.2843,60.4893617021277,"PI478440","Native","Bol"
"H11","W0119",0.0047,2,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.2699,"W0119.24hr",0.0421,0.2278,48.468085106383,"PI478440","Native","Bol"
"H12","W0119",0.0047,3,24,"24hr","Plate1.csv","Plate1","7POD_24hr_Plate1",0.317,"W0119.24hr",0.0421,0.2749,58.4893617021277,"PI478440","Native","Bol"
"A01","W0120",0.0232,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1761,"W0120.24hr",0.0416,0.1345,5.79741379310345,"MUSs2-01","Native","MUS"
"A02","W0120",0.0232,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2009,"W0120.24hr",0.0416,0.1593,6.86637931034483,"MUSs2-01","Native","MUS"
"A03","W0120",0.0232,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1767,"W0120.24hr",0.0416,0.1351,5.82327586206897,"MUSs2-01","Native","MUS"
"A04","W0513",0.0147,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2099,"W0513.24hr",0.0419,0.168,11.4285714285714,"CDCc2-06-02","Native","CDC"
"A05","W0513",0.0147,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2209,"W0513.24hr",0.0419,0.179,12.1768707482993,"CDCc2-06-02","Native","CDC"
"A06","W0513",0.0147,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1959,"W0513.24hr",0.0419,0.154,10.4761904761905,"CDCc2-06-02","Native","CDC"
"A07","W0121",0.0156,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.258,"W0121.24hr",0.0416,0.2164,13.8717948717949,"DEB28-02","Native","DEB"
"A08","W0121",0.0156,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2953,"W0121.24hr",0.0416,0.2537,16.2628205128205,"DEB28-02","Native","DEB"
"A09","W0121",0.0156,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2952,"W0121.24hr",0.0416,0.2536,16.2564102564103,"DEB28-02","Native","DEB"
"A10","W0122",0.0158,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2948,"W0122.24hr",0.0436,0.2512,15.8987341772152,"LIS20","Native","LIS"
"A11","W0122",0.0158,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2853,"W0122.24hr",0.0436,0.2417,15.2974683544304,"LIS20","Native","LIS"
"A12","W0122",0.0158,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.301,"W0122.24hr",0.0436,0.2574,16.2911392405063,"LIS20","Native","LIS"
"B01","W0514",0.0158,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.4561,"W0514.24hr",0.0425,0.4136,26.1772151898734,"HIG13-01","Native","HIG"
"B02","W0514",0.0158,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.4272,"W0514.24hr",0.0425,0.3847,24.3481012658228,"HIG13-01","Native","HIG"
"B03","W0514",0.0158,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3631,"W0514.24hr",0.0425,0.3206,20.2911392405063,"HIG13-01","Native","HIG"
"B04","W0123",0.0278,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2827,"W0123.24hr",0.0443,0.2384,8.57553956834532,"HIG11-02","Native","HIG"
"B05","W0123",0.0278,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2732,"W0123.24hr",0.0443,0.2289,8.23381294964029,"HIG11-02","Native","HIG"
"B06","W0123",0.0278,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2491,"W0123.24hr",0.0443,0.2048,7.36690647482014,"HIG11-02","Native","HIG"
"B07","W0515",0.0162,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2101,"W0515.24hr",0.0405,0.1696,10.4691358024691,"NARc3-05","Native","NAR"
"B08","W0515",0.0162,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2525,"W0515.24hr",0.0405,0.212,13.0864197530864,"NARc3-05","Native","NAR"
"B09","W0515",0.0162,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2007,"W0515.24hr",0.0405,0.1602,9.88888888888889,"NARc3-05","Native","NAR"
"B10","W0124",0.0561,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1818,"W0124.24hr",0.0413,0.1405,2.50445632798574,"NARc3-02","Native","NAR"
"B11","W0124",0.0561,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1607,"W0124.24hr",0.0413,0.1194,2.1283422459893,"NARc3-02","Native","NAR"
"B12","W0124",0.0561,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1589,"W0124.24hr",0.0413,0.1176,2.09625668449198,"NARc3-02","Native","NAR"
"C01","W0516",0.0226,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.0981,"W0516.24hr",0.0408,0.0573,2.5353982300885,"DEB31","Native","DEB"
"C02","W0516",0.0226,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.0994,"W0516.24hr",0.0408,0.0586,2.5929203539823,"DEB31","Native","DEB"
"C03","W0516",0.0226,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.0984,"W0516.24hr",0.0408,0.0576,2.54867256637168,"DEB31","Native","DEB"
"C04","W0127",0.0353,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3562,"W0127.24hr",0.0405,0.3157,8.94334277620397,"LDSc3-07","Native","LDS"
"C05","W0127",0.0353,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2859,"W0127.24hr",0.0405,0.2454,6.95184135977337,"LDSc3-07","Native","LDS"
"C06","W0127",0.0353,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3397,"W0127.24hr",0.0405,0.2992,8.47592067988669,"LDSc3-07","Native","LDS"
"C07","W0128",0.0151,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.4187,"W0128.24hr",0.0403,0.3784,25.0596026490066,"SAN20-05","Native","SAN"
"C08","W0128",0.0151,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3949,"W0128.24hr",0.0403,0.3546,23.4834437086093,"SAN20-05","Native","SAN"
"C09","W0128",0.0151,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.4237,"W0128.24hr",0.0403,0.3834,25.3907284768212,"SAN20-05","Native","SAN"
"C10","W0517",0.0332,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3671,"W0517.24hr",0.0421,0.325,9.78915662650602,"ARC29-01","Invasive","ARC"
"C11","W0517",0.0332,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.408,"W0517.24hr",0.0421,0.3659,11.0210843373494,"ARC29-01","Invasive","ARC"
"C12","W0517",0.0332,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.5095,"W0517.24hr",0.0421,0.4674,14.078313253012,"ARC29-01","Invasive","ARC"
"D01","W0518",0.0232,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1554,"W0518.24hr",0.0418,0.1136,4.89655172413793,"MUSs2-05","Native","MUS"
"D02","W0518",0.0232,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1296,"W0518.24hr",0.0418,0.0878,3.78448275862069,"MUSs2-05","Native","MUS"
"D03","W0518",0.0232,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1348,"W0518.24hr",0.0418,0.093,4.00862068965517,"MUSs2-05","Native","MUS"
"D04","W0130",0.0446,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2949,"W0130.24hr",0.0425,0.2524,5.65919282511211,"ARC26","Invasive","ARC"
"D05","W0130",0.0446,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3736,"W0130.24hr",0.0425,0.3311,7.4237668161435,"ARC26","Invasive","ARC"
"D06","W0130",0.0446,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3541,"W0130.24hr",0.0425,0.3116,6.98654708520179,"ARC26","Invasive","ARC"
"D07","W0132",0.0532,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.636,"W0132.24hr",0.043,0.593,11.1466165413534,"CDCc2-04","Native","CDC"
"D08","W0132",0.0532,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.7791,"W0132.24hr",0.043,0.7361,13.8364661654135,"CDCc2-04","Native","CDC"
"D09","W0132",0.0532,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.7708,"W0132.24hr",0.043,0.7278,13.6804511278196,"CDCc2-04","Native","CDC"
"D10","W0520",0.0412,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.4518,"W0520.24hr",0.0412,0.4106,9.96601941747573,"PI458758","Invasive","Chi"
"D11","W0520",0.0412,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1574,"W0520.24hr",0.0412,0.1162,2.82038834951456,"PI458758","Invasive","Chi"
"D12","W0520",0.0412,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1615,"W0520.24hr",0.0412,0.1203,2.91990291262136,"PI458758","Invasive","Chi"
"E01","W0134",0.0114,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3114,"W0134.24hr",0.0409,0.2705,23.7280701754386,"NARc2-01","Native","NAR"
"E02","W0134",0.0114,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.285,"W0134.24hr",0.0409,0.2441,21.4122807017544,"NARc2-01","Native","NAR"
